Log file open, 01/18/23 15:11:57
[2023.01.18-19.35.59:745][ 83]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.18-19.35.59:745][ 83]PIE: New page: PIE session: ELMAPA (Jan 18, 2023, 1:35:59 PM)
[2023.01.18-19.35.59:746][ 83]LogPlayLevel: Creating play world package: /Game/ELLEVEL/UEDPIE_0_ELMAPA
[2023.01.18-19.35.59:757][ 83]LogPlayLevel: PIE: StaticDuplicateObject took: (0.011568s)
[2023.01.18-19.35.59:757][ 83]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ELLEVEL/ELMAPA.ELMAPA to /Game/ELLEVEL/UEDPIE_0_ELMAPA.ELMAPA (0.011630s)
[2023.01.18-19.35.59:757][ 83]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.18-19.35.59:757][ 83]LogAIModule: Creating AISystem for world ELMAPA
[2023.01.18-19.35.59:758][ 83]LogPlayLevel: PIE: World Init took: (0.000829s)
[2023.01.18-19.35.59:806][ 83]LogUObjectHash: Compacting FUObjectHashTables data took   1.33ms
[2023.01.18-19.35.59:809][ 83]LogAudio: Display: Creating Audio Device:                 Id: 10, Scope: Unique, Realtime: True
[2023.01.18-19.35.59:809][ 83]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.18-19.35.59:809][ 83]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.18-19.35.59:809][ 83]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.18-19.35.59:809][ 83]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.18-19.35.59:809][ 83]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.18-19.35.59:809][ 83]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.18-19.35.59:809][ 83]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.18-19.35.59:809][ 83]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.18-19.35.59:809][ 83]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.18-19.35.59:809][ 83]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.18-19.35.59:809][ 83]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.18-19.35.59:812][ 83]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.18-19.35.59:846][ 83]LogAudioMixer: Display: Using Audio Hardware Device Altavoz/Auricular (Realtek High Definition Audio)
[2023.01.18-19.35.59:847][ 83]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.18-19.35.59:847][ 83]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.18-19.35.59:847][ 83]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.18-19.35.59:849][ 83]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=10
[2023.01.18-19.35.59:849][ 83]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=10
[2023.01.18-19.35.59:851][ 83]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=10
[2023.01.18-19.35.59:851][ 83]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=10
[2023.01.18-19.35.59:851][ 83]LogInit: FAudioDevice initialized.
[2023.01.18-19.35.59:851][ 83]LogAudio: Display: Audio Device (ID: 10) registered with world 'ELMAPA'.
[2023.01.18-19.35.59:855][ 83]LogLoad: Game class is 'GameModeBase'
[2023.01.18-19.35.59:856][ 83]LogWorld: Bringing World /Game/ELLEVEL/UEDPIE_0_ELMAPA.ELMAPA up for play (max tick rate 60) at 2023.01.18-16.35.59
[2023.01.18-19.35.59:857][ 83]LogWorld: Bringing up level for play took: 0.001523
[2023.01.18-19.35.59:858][ 83]LogOnline: OSS: Created online subsystem instance for: :Context_22
[2023.01.18-19.35.59:860][ 83]PIE: Server logged in
[2023.01.18-19.35.59:860][ 83]PIE: Play in editor total start time 0.116 seconds.
[2023.01.18-19.36.00:481][ 88]LogSlate: Took 0.000316 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.01.18-19.36.06:055][353]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.18-19.36.06:055][353]LogWorld: BeginTearingDown for /Game/ELLEVEL/UEDPIE_0_ELMAPA
[2023.01.18-19.36.06:055][353]LogWorld: UWorld::CleanupWorld for ELMAPA, bSessionEnded=true, bCleanupResources=true
[2023.01.18-19.36.06:055][353]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-19.36.06:067][353]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.18-19.36.06:072][353]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-19.36.06:113][353]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.18-19.36.06:114][353]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2023.01.18-19.36.06:115][353]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2023.01.18-19.36.06:123][353]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.18-19.36.06:125][353]LogUObjectHash: Compacting FUObjectHashTables data took   1.65ms
[2023.01.18-19.36.06:184][354]LogPlayLevel: Display: Destroying online subsystem :Context_22
[2023.01.18-19.37.12:863][755]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.18-19.37.12:873][755]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.18-19.37.12:873][755]PIE: New page: PIE session: ELMAPA (Jan 18, 2023, 1:37:12 PM)
[2023.01.18-19.37.12:873][755]LogPlayLevel: Creating play world package: /Game/ELLEVEL/UEDPIE_0_ELMAPA
[2023.01.18-19.37.12:885][755]LogPlayLevel: PIE: StaticDuplicateObject took: (0.011772s)
[2023.01.18-19.37.12:885][755]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ELLEVEL/ELMAPA.ELMAPA to /Game/ELLEVEL/UEDPIE_0_ELMAPA.ELMAPA (0.011818s)
[2023.01.18-19.37.12:885][755]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.18-19.37.12:885][755]LogAIModule: Creating AISystem for world ELMAPA
[2023.01.18-19.37.12:886][755]LogPlayLevel: PIE: World Init took: (0.000847s)
[2023.01.18-19.37.12:937][755]LogUObjectHash: Compacting FUObjectHashTables data took   1.66ms
[2023.01.18-19.37.12:939][755]LogAudio: Display: Creating Audio Device:                 Id: 11, Scope: Unique, Realtime: True
[2023.01.18-19.37.12:939][755]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.18-19.37.12:939][755]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.18-19.37.12:939][755]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.18-19.37.12:939][755]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.18-19.37.12:939][755]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.18-19.37.12:940][755]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.18-19.37.12:940][755]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.18-19.37.12:940][755]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.18-19.37.12:940][755]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.18-19.37.12:940][755]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.18-19.37.12:940][755]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.18-19.37.12:942][755]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.18-19.37.12:980][755]LogAudioMixer: Display: Using Audio Hardware Device Altavoz/Auricular (Realtek High Definition Audio)
[2023.01.18-19.37.12:981][755]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.18-19.37.12:981][755]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.18-19.37.12:981][755]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.18-19.37.12:983][755]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=11
[2023.01.18-19.37.12:983][755]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=11
[2023.01.18-19.37.12:984][755]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=11
[2023.01.18-19.37.12:984][755]LogInit: FAudioDevice initialized.
[2023.01.18-19.37.12:984][755]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=11
[2023.01.18-19.37.12:984][755]LogAudio: Display: Audio Device (ID: 11) registered with world 'ELMAPA'.
[2023.01.18-19.37.12:987][755]LogLoad: Game class is 'GameModeBase'
[2023.01.18-19.37.12:989][755]LogWorld: Bringing World /Game/ELLEVEL/UEDPIE_0_ELMAPA.ELMAPA up for play (max tick rate 60) at 2023.01.18-16.37.12
[2023.01.18-19.37.12:989][755]LogWorld: Bringing up level for play took: 0.001915
[2023.01.18-19.37.12:993][755]LogOnline: OSS: Created online subsystem instance for: :Context_23
[2023.01.18-19.37.12:993][755]PIE: Server logged in
[2023.01.18-19.37.12:994][755]PIE: Play in editor total start time 0.122 seconds.
[2023.01.18-19.37.24:324][241]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.18-19.37.24:325][241]LogWorld: BeginTearingDown for /Game/ELLEVEL/UEDPIE_0_ELMAPA
[2023.01.18-19.37.24:325][241]LogWorld: UWorld::CleanupWorld for ELMAPA, bSessionEnded=true, bCleanupResources=true
[2023.01.18-19.37.24:325][241]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-19.37.24:354][241]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.18-19.37.24:359][241]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-19.37.24:406][241]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.18-19.37.24:406][241]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=11
[2023.01.18-19.37.24:408][241]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=11
[2023.01.18-19.37.24:415][241]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.18-19.37.24:418][241]LogUObjectHash: Compacting FUObjectHashTables data took   1.31ms
[2023.01.18-19.37.24:462][242]LogPlayLevel: Display: Destroying online subsystem :Context_23
[2023.01.18-19.41.22:920][506]LogUObjectHash: Compacting FUObjectHashTables data took   1.72ms
[2023.01.18-19.41.22:960][506]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/ELLEVEL/ELMAPA_Auto5
[2023.01.18-19.41.22:960][506]LogSavePackage: Moving '../../../../../Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Saved/ELMAPA_Auto56D776B634BBD54991AE656A565E60375.tmp' to '../../../../../Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Saved/Autosaves/Game/ELLEVEL/ELMAPA_Auto5.umap'
[2023.01.18-19.41.23:055][506]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/ELLEVEL/ELMAPA' took 0.187
[2023.01.18-19.41.23:055][506]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.187
[2023.01.18-19.48.24:353][858]LogWorld: UWorld::CleanupWorld for World_10, bSessionEnded=true, bCleanupResources=true
[2023.01.18-19.48.24:353][858]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-19.48.25:064][886]LogWorld: UWorld::CleanupWorld for World_11, bSessionEnded=true, bCleanupResources=true
[2023.01.18-19.48.25:064][886]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-19.48.27:003][965]LogAssetEditorSubsystem: Opening Asset editor for LevelScriptBlueprint /Game/ELLEVEL/ELMAPA.ELMAPA:PersistentLevel.ELMAPA
[2023.01.18-19.48.27:004][965]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.18-19.49.03:078][ 57]LogSlate: Took 0.014120 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-BoldCondensedItalic.ttf' (160K)
[2023.01.18-19.49.35:607][984]BlueprintLog: New page: Compile ELMAPA
[2023.01.18-19.49.35:679][984]LogUObjectHash: Compacting FUObjectHashTables data took   1.78ms
[2023.01.18-19.51.23:252][388]LogUObjectHash: Compacting FUObjectHashTables data took   1.70ms
[2023.01.18-19.51.23:295][388]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/ELLEVEL/ELMAPA_Auto6
[2023.01.18-19.51.23:295][388]LogSavePackage: Moving '../../../../../Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Saved/ELMAPA_Auto6DCDF369F44EED9AA60526E98167D8B33.tmp' to '../../../../../Franco Drive/1 Estudios/Proyecto Unreal/Proyectos Iniciales/Project1/Saved/Autosaves/Game/ELLEVEL/ELMAPA_Auto6.umap'
[2023.01.18-19.51.23:302][388]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/ELLEVEL/ELMAPA' took 0.094
[2023.01.18-19.51.23:302][388]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.094
[2023.01.18-19.54.38:000][744]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.18-19.54.38:007][744]BlueprintLog: New page: Pre-Play auto-recompile
[2023.01.18-19.54.38:008][744]LogPlayLevel: [PlayLevel] Compiling ELMAPA before play...
[2023.01.18-19.54.38:078][744]LogUObjectHash: Compacting FUObjectHashTables data took   1.77ms
[2023.01.18-19.54.38:080][744]LogPlayLevel: PlayLevel: Blueprint regeneration took 72 ms (1 blueprints)
[2023.01.18-19.54.38:080][744]PIE: New page: PIE session: ELMAPA (Jan 18, 2023, 1:54:38 PM)
[2023.01.18-19.54.38:080][744]LogPlayLevel: Creating play world package: /Game/ELLEVEL/UEDPIE_0_ELMAPA
[2023.01.18-19.54.38:091][744]LogPlayLevel: PIE: StaticDuplicateObject took: (0.010617s)
[2023.01.18-19.54.38:091][744]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ELLEVEL/ELMAPA.ELMAPA to /Game/ELLEVEL/UEDPIE_0_ELMAPA.ELMAPA (0.010653s)
[2023.01.18-19.54.38:091][744]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.18-19.54.38:091][744]LogAIModule: Creating AISystem for world ELMAPA
[2023.01.18-19.54.38:092][744]LogPlayLevel: PIE: World Init took: (0.001130s)
[2023.01.18-19.54.38:135][744]LogUObjectHash: Compacting FUObjectHashTables data took   1.58ms
[2023.01.18-19.54.38:136][744]LogAudio: Display: Creating Audio Device:                 Id: 12, Scope: Unique, Realtime: True
[2023.01.18-19.54.38:136][744]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.18-19.54.38:136][744]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.18-19.54.38:136][744]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.18-19.54.38:136][744]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.18-19.54.38:136][744]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.18-19.54.38:136][744]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.18-19.54.38:136][744]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.18-19.54.38:136][744]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.18-19.54.38:137][744]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.18-19.54.38:137][744]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.18-19.54.38:137][744]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.18-19.54.38:140][744]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.18-19.54.38:179][744]LogAudioMixer: Display: Using Audio Hardware Device Altavoz/Auricular (Realtek High Definition Audio)
[2023.01.18-19.54.38:179][744]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.18-19.54.38:179][744]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.18-19.54.38:179][744]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.18-19.54.38:180][744]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=12
[2023.01.18-19.54.38:181][744]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=12
[2023.01.18-19.54.38:182][744]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=12
[2023.01.18-19.54.38:182][744]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=12
[2023.01.18-19.54.38:182][744]LogInit: FAudioDevice initialized.
[2023.01.18-19.54.38:182][744]LogAudio: Display: Audio Device (ID: 12) registered with world 'ELMAPA'.
[2023.01.18-19.54.38:245][744]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.18-19.54.38:245][744]LogLoad: Game class is 'GameModeBase'
[2023.01.18-19.54.38:248][744]LogWorld: Bringing World /Game/ELLEVEL/UEDPIE_0_ELMAPA.ELMAPA up for play (max tick rate 60) at 2023.01.18-16.54.38
[2023.01.18-19.54.38:249][744]LogWorld: Bringing up level for play took: 0.003433
[2023.01.18-19.54.38:252][744]LogOnline: OSS: Created online subsystem instance for: :Context_25
[2023.01.18-19.54.38:252][744]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2023.01.18-19.54.38:255][744]PIE: Server logged in
[2023.01.18-19.54.38:256][744]PIE: Play in editor total start time 0.248 seconds.
[2023.01.18-19.54.38:290][744]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.18-19.54.41:593][859]LogBlueprintUserMessages: [ELMAPA_C_2] 19
[2023.01.18-19.54.42:698][907]LogBlueprintUserMessages: [ELMAPA_C_2] 18
[2023.01.18-19.54.43:192][929]LogBlueprintUserMessages: [ELMAPA_C_2] 17
[2023.01.18-19.54.43:381][937]LogBlueprintUserMessages: [ELMAPA_C_2] 16
[2023.01.18-19.54.43:572][945]LogBlueprintUserMessages: [ELMAPA_C_2] 15
[2023.01.18-19.54.43:763][953]LogBlueprintUserMessages: [ELMAPA_C_2] 14
[2023.01.18-19.54.43:927][960]LogBlueprintUserMessages: [ELMAPA_C_2] 13
[2023.01.18-19.54.44:096][967]LogBlueprintUserMessages: [ELMAPA_C_2] 12
[2023.01.18-19.54.44:285][975]LogBlueprintUserMessages: [ELMAPA_C_2] 11
[2023.01.18-19.54.44:431][981]LogBlueprintUserMessages: [ELMAPA_C_2] 10
[2023.01.18-19.54.44:619][989]LogBlueprintUserMessages: [ELMAPA_C_2] 9
[2023.01.18-19.54.44:762][995]LogBlueprintUserMessages: [ELMAPA_C_2] 8
[2023.01.18-19.54.45:022][  6]LogBlueprintUserMessages: [ELMAPA_C_2] 7
[2023.01.18-19.54.45:216][ 14]LogBlueprintUserMessages: [ELMAPA_C_2] 6
[2023.01.18-19.54.45:453][ 24]LogBlueprintUserMessages: [ELMAPA_C_2] 5
[2023.01.18-19.54.45:621][ 31]LogBlueprintUserMessages: [ELMAPA_C_2] 4
[2023.01.18-19.54.45:790][ 38]LogBlueprintUserMessages: [ELMAPA_C_2] 3
[2023.01.18-19.54.45:958][ 45]LogBlueprintUserMessages: [ELMAPA_C_2] 2
[2023.01.18-19.54.46:176][ 54]LogBlueprintUserMessages: [ELMAPA_C_2] 1
[2023.01.18-19.54.46:391][ 63]LogBlueprintUserMessages: [ELMAPA_C_2] 0
[2023.01.18-19.54.46:678][ 75]LogBlueprintUserMessages: [ELMAPA_C_2] -1
[2023.01.18-19.54.47:427][107]LogBlueprintUserMessages: [ELMAPA_C_2] -2
[2023.01.18-19.54.48:072][133]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.18-19.54.48:072][133]LogWorld: BeginTearingDown for /Game/ELLEVEL/UEDPIE_0_ELMAPA
[2023.01.18-19.54.48:073][133]LogSlate: Window 'Project1 Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2023.01.18-19.54.48:092][133]LogWorld: UWorld::CleanupWorld for ELMAPA, bSessionEnded=true, bCleanupResources=true
[2023.01.18-19.54.48:093][133]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-19.54.48:096][133]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.18-19.54.48:104][133]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.18-19.54.48:143][133]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=12
[2023.01.18-19.54.48:145][133]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=12
[2023.01.18-19.54.48:156][133]LogUObjectHash: Compacting FUObjectHashTables data took   1.48ms
[2023.01.18-19.54.48:191][134]LogPlayLevel: Display: Destroying online subsystem :Context_25
[2023.01.18-20.01.43:260][809]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.18-20.01.43:268][809]BlueprintLog: New page: Pre-Play auto-recompile
[2023.01.18-20.01.43:268][809]LogPlayLevel: [PlayLevel] Compiling ELMAPA before play...
[2023.01.18-20.01.43:343][809]LogUObjectHash: Compacting FUObjectHashTables data took   1.67ms
[2023.01.18-20.01.43:344][809]LogPlayLevel: PlayLevel: Blueprint regeneration took 76 ms (1 blueprints)
[2023.01.18-20.01.43:344][809]PIE: New page: PIE session: ELMAPA (Jan 18, 2023, 2:01:43 PM)
[2023.01.18-20.01.43:345][809]LogPlayLevel: Creating play world package: /Game/ELLEVEL/UEDPIE_0_ELMAPA
[2023.01.18-20.01.43:355][809]LogPlayLevel: PIE: StaticDuplicateObject took: (0.010443s)
[2023.01.18-20.01.43:355][809]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ELLEVEL/ELMAPA.ELMAPA to /Game/ELLEVEL/UEDPIE_0_ELMAPA.ELMAPA (0.010474s)
[2023.01.18-20.01.43:355][809]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.18-20.01.43:356][809]LogAIModule: Creating AISystem for world ELMAPA
[2023.01.18-20.01.43:356][809]LogPlayLevel: PIE: World Init took: (0.001002s)
[2023.01.18-20.01.43:396][809]LogUObjectHash: Compacting FUObjectHashTables data took   1.65ms
[2023.01.18-20.01.43:397][809]LogAudio: Display: Creating Audio Device:                 Id: 13, Scope: Unique, Realtime: True
[2023.01.18-20.01.43:397][809]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.18-20.01.43:397][809]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.18-20.01.43:397][809]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.18-20.01.43:397][809]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.18-20.01.43:397][809]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.18-20.01.43:397][809]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.18-20.01.43:397][809]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.18-20.01.43:397][809]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.18-20.01.43:398][809]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.18-20.01.43:398][809]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.18-20.01.43:398][809]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.18-20.01.43:401][809]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.18-20.01.43:441][809]LogAudioMixer: Display: Using Audio Hardware Device Altavoz/Auricular (Realtek High Definition Audio)
[2023.01.18-20.01.43:441][809]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.18-20.01.43:441][809]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.18-20.01.43:441][809]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.18-20.01.43:443][809]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=13
[2023.01.18-20.01.43:443][809]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=13
[2023.01.18-20.01.43:445][809]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=13
[2023.01.18-20.01.43:445][809]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=13
[2023.01.18-20.01.43:445][809]LogInit: FAudioDevice initialized.
[2023.01.18-20.01.43:445][809]LogAudio: Display: Audio Device (ID: 13) registered with world 'ELMAPA'.
[2023.01.18-20.01.43:499][809]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.18-20.01.43:500][809]LogLoad: Game class is 'GameModeBase'
[2023.01.18-20.01.43:503][809]LogWorld: Bringing World /Game/ELLEVEL/UEDPIE_0_ELMAPA.ELMAPA up for play (max tick rate 60) at 2023.01.18-17.01.43
[2023.01.18-20.01.43:504][809]LogWorld: Bringing up level for play took: 0.003836
[2023.01.18-20.01.43:507][809]LogOnline: OSS: Created online subsystem instance for: :Context_26
[2023.01.18-20.01.43:507][809]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2023.01.18-20.01.43:509][809]LogBlueprintUserMessages: [ELMAPA_C_3] Welcome! Use Space bar to shoot and hit the most things you can! 
[2023.01.18-20.01.43:509][809]LogBlueprintUserMessages: [ELMAPA_C_3] Your initial Ammo is 20. Have fun!
[2023.01.18-20.01.43:509][809]PIE: Server logged in
[2023.01.18-20.01.43:509][809]PIE: Play in editor total start time 0.242 seconds.
[2023.01.18-20.01.43:546][809]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.18-20.01.52:239][170]LogBlueprintUserMessages: [ELMAPA_C_3] 19
[2023.01.18-20.01.52:463][180]LogBlueprintUserMessages: [ELMAPA_C_3] 18
[2023.01.18-20.01.52:663][189]LogBlueprintUserMessages: [ELMAPA_C_3] 17
[2023.01.18-20.01.52:867][198]LogBlueprintUserMessages: [ELMAPA_C_3] 16
[2023.01.18-20.01.53:050][206]LogBlueprintUserMessages: [ELMAPA_C_3] 15
[2023.01.18-20.01.53:464][225]LogBlueprintUserMessages: [ELMAPA_C_3] 14
[2023.01.18-20.01.53:600][231]LogBlueprintUserMessages: [ELMAPA_C_3] 13
[2023.01.18-20.01.53:762][238]LogBlueprintUserMessages: [ELMAPA_C_3] 12
[2023.01.18-20.01.53:949][246]LogBlueprintUserMessages: [ELMAPA_C_3] 11
[2023.01.18-20.01.54:357][264]LogBlueprintUserMessages: [ELMAPA_C_3] 10
[2023.01.18-20.01.54:604][275]LogBlueprintUserMessages: [ELMAPA_C_3] 9
[2023.01.18-20.01.54:785][283]LogBlueprintUserMessages: [ELMAPA_C_3] 8
[2023.01.18-20.01.55:002][293]LogBlueprintUserMessages: [ELMAPA_C_3] 7
