Log file open, 01/16/23 20:21:27
[2023.01.16-23.43.28:951][117]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.16-23.43.28:990][117]LogAudioMixer: Display: Using Audio Hardware Device Altavoz/Auricular (Realtek High Definition Audio)
[2023.01.16-23.43.28:990][117]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.16-23.43.28:990][117]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.16-23.43.28:990][117]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.16-23.43.28:991][117]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=4
[2023.01.16-23.43.28:991][117]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=4
[2023.01.16-23.43.28:993][117]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=4
[2023.01.16-23.43.28:993][117]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=4
[2023.01.16-23.43.28:993][117]LogInit: FAudioDevice initialized.
[2023.01.16-23.43.28:993][117]LogAudio: Display: Audio Device (ID: 4) registered with world 'Mapa1'.
[2023.01.16-23.43.29:045][117]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-23.43.29:045][117]LogLoad: Game class is 'GameModeBase'
[2023.01.16-23.43.29:046][117]LogWorld: Bringing World /Game/ELLEVEL/UEDPIE_0_Mapa1.Mapa1 up for play (max tick rate 60) at 2023.01.16-20.43.29
[2023.01.16-23.43.29:047][117]LogWorld: Bringing up level for play took: 0.001842
[2023.01.16-23.43.29:050][117]LogOnline: OSS: Created online subsystem instance for: :Context_8
[2023.01.16-23.43.29:053][117]PIE: El servidor ha iniciado la sesión
[2023.01.16-23.43.29:053][117]PIE: Play in editor total start time 0,462 seconds.
[2023.01.16-23.43.29:085][117]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.16-23.43.40:105][636]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-23.43.40:106][636]LogWorld: BeginTearingDown for /Game/ELLEVEL/UEDPIE_0_Mapa1
[2023.01.16-23.43.40:106][636]LogSlate: Window 'Project1 Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2023.01.16-23.43.40:113][636]LogWorld: UWorld::CleanupWorld for Mapa1, bSessionEnded=true, bCleanupResources=true
[2023.01.16-23.43.40:113][636]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-23.43.40:118][636]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.16-23.43.40:124][636]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-23.43.40:177][636]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.16-23.43.40:179][636]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.16-23.43.40:189][636]LogUObjectHash: Compacting FUObjectHashTables data took   1.54ms
[2023.01.16-23.43.40:226][637]LogPlayLevel: Display: Destroying online subsystem :Context_8
[2023.01.16-23.43.50:575][251]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.16-23.43.50:581][251]BlueprintLog: New page: Pre-Play auto-recompile
[2023.01.16-23.43.50:582][251]LogPlayLevel: [PlayLevel] Compiling Mapa1 before play...
[2023.01.16-23.43.50:655][251]LogUObjectHash: Compacting FUObjectHashTables data took   1.18ms
[2023.01.16-23.43.50:656][251]LogPlayLevel: PlayLevel: Blueprint regeneration took 74 ms (1 blueprints)
[2023.01.16-23.43.50:656][251]PIE: New page: Sesión PIE (reproducción en el editor): Mapa1 (16 ene. 2023 17:43:50)
[2023.01.16-23.43.50:656][251]LogPlayLevel: Creating play world package: /Game/ELLEVEL/UEDPIE_0_Mapa1
[2023.01.16-23.43.50:659][251]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003277s)
[2023.01.16-23.43.50:659][251]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ELLEVEL/Mapa1.Mapa1 to /Game/ELLEVEL/UEDPIE_0_Mapa1.Mapa1 (0.003308s)
[2023.01.16-23.43.50:659][251]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-23.43.50:660][251]LogAIModule: Creating AISystem for world Mapa1
[2023.01.16-23.43.50:660][251]LogPlayLevel: PIE: World Init took: (0.000819s)
[2023.01.16-23.43.50:704][251]LogUObjectHash: Compacting FUObjectHashTables data took   1.78ms
[2023.01.16-23.43.50:705][251]LogAudio: Display: Creating Audio Device:                 Id: 5, Scope: Unique, Realtime: True
[2023.01.16-23.43.50:705][251]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.16-23.43.50:705][251]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.16-23.43.50:705][251]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.16-23.43.50:705][251]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.16-23.43.50:705][251]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.16-23.43.50:705][251]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.16-23.43.50:705][251]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.16-23.43.50:705][251]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.16-23.43.50:706][251]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.16-23.43.50:706][251]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.16-23.43.50:706][251]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.16-23.43.50:708][251]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.16-23.43.50:742][251]LogAudioMixer: Display: Using Audio Hardware Device Altavoz/Auricular (Realtek High Definition Audio)
[2023.01.16-23.43.50:742][251]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.16-23.43.50:742][251]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.16-23.43.50:742][251]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.16-23.43.50:744][251]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=5
[2023.01.16-23.43.50:744][251]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=5
[2023.01.16-23.43.50:745][251]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=5
[2023.01.16-23.43.50:745][251]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=5
[2023.01.16-23.43.50:746][251]LogInit: FAudioDevice initialized.
[2023.01.16-23.43.50:746][251]LogAudio: Display: Audio Device (ID: 5) registered with world 'Mapa1'.
[2023.01.16-23.43.50:811][251]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-23.43.50:811][251]LogLoad: Game class is 'GameModeBase'
[2023.01.16-23.43.50:813][251]LogWorld: Bringing World /Game/ELLEVEL/UEDPIE_0_Mapa1.Mapa1 up for play (max tick rate 60) at 2023.01.16-20.43.50
[2023.01.16-23.43.50:813][251]LogWorld: Bringing up level for play took: 0.001730
[2023.01.16-23.43.50:816][251]LogOnline: OSS: Created online subsystem instance for: :Context_9
[2023.01.16-23.43.50:819][251]PIE: El servidor ha iniciado la sesión
[2023.01.16-23.43.50:820][251]PIE: Play in editor total start time 0,238 seconds.
[2023.01.16-23.43.50:849][251]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.16-23.43.54:866][437]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-23.43.54:866][437]LogWorld: BeginTearingDown for /Game/ELLEVEL/UEDPIE_0_Mapa1
[2023.01.16-23.43.54:867][437]LogSlate: Window 'Project1 Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2023.01.16-23.43.54:878][437]LogWorld: UWorld::CleanupWorld for Mapa1, bSessionEnded=true, bCleanupResources=true
[2023.01.16-23.43.54:878][437]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-23.43.54:883][437]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.16-23.43.54:889][437]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-23.43.54:934][437]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.16-23.43.54:936][437]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.16-23.43.54:946][437]LogUObjectHash: Compacting FUObjectHashTables data took   1.78ms
[2023.01.16-23.43.54:985][438]LogPlayLevel: Display: Destroying online subsystem :Context_9
[2023.01.16-23.44.00:791][780]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.16-23.44.00:798][780]BlueprintLog: New page: Pre-Play auto-recompile
[2023.01.16-23.44.00:799][780]LogPlayLevel: [PlayLevel] Compiling Mapa1 before play...
[2023.01.16-23.44.00:874][780]LogUObjectHash: Compacting FUObjectHashTables data took   1.24ms
[2023.01.16-23.44.00:875][780]LogPlayLevel: PlayLevel: Blueprint regeneration took 77 ms (1 blueprints)
[2023.01.16-23.44.00:875][780]PIE: New page: Sesión PIE (reproducción en el editor): Mapa1 (16 ene. 2023 17:44:00)
[2023.01.16-23.44.00:876][780]LogPlayLevel: Creating play world package: /Game/ELLEVEL/UEDPIE_0_Mapa1
[2023.01.16-23.44.00:879][780]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003522s)
[2023.01.16-23.44.00:879][780]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ELLEVEL/Mapa1.Mapa1 to /Game/ELLEVEL/UEDPIE_0_Mapa1.Mapa1 (0.003559s)
[2023.01.16-23.44.00:879][780]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-23.44.00:880][780]LogAIModule: Creating AISystem for world Mapa1
[2023.01.16-23.44.00:880][780]LogPlayLevel: PIE: World Init took: (0.000893s)
[2023.01.16-23.44.00:928][780]LogUObjectHash: Compacting FUObjectHashTables data took   1.28ms
[2023.01.16-23.44.00:929][780]LogAudio: Display: Creating Audio Device:                 Id: 6, Scope: Unique, Realtime: True
[2023.01.16-23.44.00:929][780]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.16-23.44.00:929][780]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.16-23.44.00:929][780]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.16-23.44.00:929][780]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.16-23.44.00:929][780]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.16-23.44.00:929][780]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.16-23.44.00:929][780]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.16-23.44.00:929][780]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.16-23.44.00:929][780]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.16-23.44.00:929][780]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.16-23.44.00:929][780]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.16-23.44.00:932][780]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.16-23.44.00:971][780]LogAudioMixer: Display: Using Audio Hardware Device Altavoz/Auricular (Realtek High Definition Audio)
[2023.01.16-23.44.00:971][780]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.16-23.44.00:971][780]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.16-23.44.00:971][780]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.16-23.44.00:972][780]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2023.01.16-23.44.00:972][780]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=6
[2023.01.16-23.44.00:974][780]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2023.01.16-23.44.00:974][780]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2023.01.16-23.44.00:974][780]LogInit: FAudioDevice initialized.
[2023.01.16-23.44.00:974][780]LogAudio: Display: Audio Device (ID: 6) registered with world 'Mapa1'.
[2023.01.16-23.44.01:026][780]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-23.44.01:026][780]LogLoad: Game class is 'GameModeBase'
[2023.01.16-23.44.01:027][780]LogWorld: Bringing World /Game/ELLEVEL/UEDPIE_0_Mapa1.Mapa1 up for play (max tick rate 60) at 2023.01.16-20.44.01
[2023.01.16-23.44.01:028][780]LogWorld: Bringing up level for play took: 0.001585
[2023.01.16-23.44.01:030][780]LogOnline: OSS: Created online subsystem instance for: :Context_10
[2023.01.16-23.44.01:033][780]PIE: El servidor ha iniciado la sesión
[2023.01.16-23.44.01:034][780]PIE: Play in editor total start time 0,235 seconds.
[2023.01.16-23.44.01:063][780]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.16-23.44.09:016][157]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-23.44.09:016][157]LogWorld: BeginTearingDown for /Game/ELLEVEL/UEDPIE_0_Mapa1
[2023.01.16-23.44.09:017][157]LogSlate: Window 'Project1 Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2023.01.16-23.44.09:031][157]LogWorld: UWorld::CleanupWorld for Mapa1, bSessionEnded=true, bCleanupResources=true
[2023.01.16-23.44.09:031][157]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-23.44.09:037][157]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.16-23.44.09:043][157]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-23.44.09:086][157]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.01.16-23.44.09:087][157]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.01.16-23.44.09:097][157]LogUObjectHash: Compacting FUObjectHashTables data took   1.45ms
[2023.01.16-23.44.09:133][158]LogPlayLevel: Display: Destroying online subsystem :Context_10
[2023.01.16-23.44.50:726][628]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.16-23.44.50:733][628]BlueprintLog: New page: Pre-Play auto-recompile
[2023.01.16-23.44.50:734][628]LogPlayLevel: [PlayLevel] Compiling Mapa1 before play...
[2023.01.16-23.44.50:809][628]LogUObjectHash: Compacting FUObjectHashTables data took   1.57ms
[2023.01.16-23.44.50:810][628]LogPlayLevel: PlayLevel: Blueprint regeneration took 77 ms (1 blueprints)
[2023.01.16-23.44.50:810][628]PIE: New page: Sesión PIE (reproducción en el editor): Mapa1 (16 ene. 2023 17:44:50)
[2023.01.16-23.44.50:810][628]LogPlayLevel: Creating play world package: /Game/ELLEVEL/UEDPIE_0_Mapa1
[2023.01.16-23.44.50:814][628]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003486s)
[2023.01.16-23.44.50:814][628]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ELLEVEL/Mapa1.Mapa1 to /Game/ELLEVEL/UEDPIE_0_Mapa1.Mapa1 (0.003514s)
[2023.01.16-23.44.50:814][628]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-23.44.50:815][628]LogAIModule: Creating AISystem for world Mapa1
[2023.01.16-23.44.50:815][628]LogPlayLevel: PIE: World Init took: (0.001368s)
[2023.01.16-23.44.50:861][628]LogUObjectHash: Compacting FUObjectHashTables data took   1.59ms
[2023.01.16-23.44.50:862][628]LogAudio: Display: Creating Audio Device:                 Id: 7, Scope: Unique, Realtime: True
[2023.01.16-23.44.50:862][628]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.16-23.44.50:862][628]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.16-23.44.50:862][628]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.16-23.44.50:862][628]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.16-23.44.50:862][628]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.16-23.44.50:862][628]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.16-23.44.50:862][628]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.16-23.44.50:862][628]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.16-23.44.50:863][628]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.16-23.44.50:863][628]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.16-23.44.50:863][628]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.16-23.44.50:865][628]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.16-23.44.50:899][628]LogAudioMixer: Display: Using Audio Hardware Device Altavoz/Auricular (Realtek High Definition Audio)
[2023.01.16-23.44.50:900][628]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.16-23.44.50:900][628]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.16-23.44.50:900][628]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.16-23.44.50:902][628]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=7
[2023.01.16-23.44.50:902][628]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=7
[2023.01.16-23.44.50:905][628]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=7
[2023.01.16-23.44.50:905][628]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=7
[2023.01.16-23.44.50:905][628]LogInit: FAudioDevice initialized.
[2023.01.16-23.44.50:905][628]LogAudio: Display: Audio Device (ID: 7) registered with world 'Mapa1'.
[2023.01.16-23.44.50:967][628]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-23.44.50:967][628]LogLoad: Game class is 'GameModeBase'
[2023.01.16-23.44.50:969][628]LogWorld: Bringing World /Game/ELLEVEL/UEDPIE_0_Mapa1.Mapa1 up for play (max tick rate 60) at 2023.01.16-20.44.50
[2023.01.16-23.44.50:970][628]LogWorld: Bringing up level for play took: 0.001847
[2023.01.16-23.44.50:972][628]LogOnline: OSS: Created online subsystem instance for: :Context_11
[2023.01.16-23.44.50:976][628]PIE: El servidor ha iniciado la sesión
[2023.01.16-23.44.50:976][628]PIE: Play in editor total start time 0,243 seconds.
[2023.01.16-23.44.51:004][628]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.16-23.45.04:595][287]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-23.45.04:595][287]LogWorld: BeginTearingDown for /Game/ELLEVEL/UEDPIE_0_Mapa1
[2023.01.16-23.45.04:596][287]LogSlate: Window 'Project1 Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2023.01.16-23.45.04:603][287]LogWorld: UWorld::CleanupWorld for Mapa1, bSessionEnded=true, bCleanupResources=true
[2023.01.16-23.45.04:604][287]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-23.45.04:610][287]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.16-23.45.04:615][287]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-23.45.04:658][287]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.01.16-23.45.04:660][287]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.01.16-23.45.04:670][287]LogUObjectHash: Compacting FUObjectHashTables data took   1.56ms
[2023.01.16-23.45.04:706][288]LogPlayLevel: Display: Destroying online subsystem :Context_11
[2023.01.16-23.46.40:276][889]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.16-23.46.40:283][889]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.16-23.46.40:283][889]PIE: New page: Sesión PIE (reproducción en el editor): Mapa1 (16 ene. 2023 17:46:40)
[2023.01.16-23.46.40:284][889]LogPlayLevel: Creating play world package: /Game/ELLEVEL/UEDPIE_0_Mapa1
[2023.01.16-23.46.40:287][889]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003683s)
[2023.01.16-23.46.40:288][889]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ELLEVEL/Mapa1.Mapa1 to /Game/ELLEVEL/UEDPIE_0_Mapa1.Mapa1 (0.003712s)
[2023.01.16-23.46.40:288][889]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-23.46.40:288][889]LogAIModule: Creating AISystem for world Mapa1
[2023.01.16-23.46.40:289][889]LogPlayLevel: PIE: World Init took: (0.001224s)
[2023.01.16-23.46.40:336][889]LogUObjectHash: Compacting FUObjectHashTables data took   1.32ms
[2023.01.16-23.46.40:337][889]LogAudio: Display: Creating Audio Device:                 Id: 8, Scope: Unique, Realtime: True
[2023.01.16-23.46.40:337][889]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.16-23.46.40:337][889]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.16-23.46.40:337][889]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.16-23.46.40:337][889]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.16-23.46.40:337][889]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.16-23.46.40:337][889]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.16-23.46.40:337][889]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.16-23.46.40:337][889]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.16-23.46.40:338][889]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.16-23.46.40:338][889]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.16-23.46.40:338][889]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.16-23.46.40:340][889]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.16-23.46.40:374][889]LogAudioMixer: Display: Using Audio Hardware Device Altavoz/Auricular (Realtek High Definition Audio)
[2023.01.16-23.46.40:374][889]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.16-23.46.40:374][889]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.16-23.46.40:375][889]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.16-23.46.40:376][889]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=8
[2023.01.16-23.46.40:376][889]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=8
[2023.01.16-23.46.40:378][889]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=8
[2023.01.16-23.46.40:378][889]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=8
[2023.01.16-23.46.40:378][889]LogInit: FAudioDevice initialized.
[2023.01.16-23.46.40:378][889]LogAudio: Display: Audio Device (ID: 8) registered with world 'Mapa1'.
[2023.01.16-23.46.40:436][889]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-23.46.40:436][889]LogLoad: Game class is 'GameModeBase'
[2023.01.16-23.46.40:438][889]LogWorld: Bringing World /Game/ELLEVEL/UEDPIE_0_Mapa1.Mapa1 up for play (max tick rate 60) at 2023.01.16-20.46.40
[2023.01.16-23.46.40:438][889]LogWorld: Bringing up level for play took: 0.001723
[2023.01.16-23.46.40:441][889]LogOnline: OSS: Created online subsystem instance for: :Context_12
[2023.01.16-23.46.40:444][889]PIE: El servidor ha iniciado la sesión
[2023.01.16-23.46.40:445][889]PIE: Play in editor total start time 0,163 seconds.
[2023.01.16-23.46.40:476][889]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.16-23.46.45:586][ 93]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.16-23.46.45:586][ 93]LogWorld: BeginTearingDown for /Game/ELLEVEL/UEDPIE_0_Mapa1
[2023.01.16-23.46.45:587][ 93]LogSlate: Window 'Project1 Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2023.01.16-23.46.45:598][ 93]LogWorld: UWorld::CleanupWorld for Mapa1, bSessionEnded=true, bCleanupResources=true
[2023.01.16-23.46.45:598][ 93]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-23.46.45:604][ 93]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.16-23.46.45:611][ 93]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.16-23.46.45:656][ 93]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.01.16-23.46.45:658][ 93]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.01.16-23.46.45:668][ 93]LogUObjectHash: Compacting FUObjectHashTables data took   1.62ms
[2023.01.16-23.46.45:751][ 94]LogPlayLevel: Display: Destroying online subsystem :Context_12
[2023.01.16-23.48.12:332][259]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.16-23.48.12:340][259]BlueprintLog: New page: Pre-Play auto-recompile
[2023.01.16-23.48.12:340][259]LogPlayLevel: [PlayLevel] Compiling Mapa1 before play...
[2023.01.16-23.48.12:416][259]LogUObjectHash: Compacting FUObjectHashTables data took   1.78ms
[2023.01.16-23.48.12:418][259]LogPlayLevel: PlayLevel: Blueprint regeneration took 78 ms (1 blueprints)
[2023.01.16-23.48.12:418][259]PIE: New page: Sesión PIE (reproducción en el editor): Mapa1 (16 ene. 2023 17:48:12)
[2023.01.16-23.48.12:418][259]LogPlayLevel: Creating play world package: /Game/ELLEVEL/UEDPIE_0_Mapa1
[2023.01.16-23.48.12:421][259]LogPlayLevel: PIE: StaticDuplicateObject took: (0.003332s)
[2023.01.16-23.48.12:421][259]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ELLEVEL/Mapa1.Mapa1 to /Game/ELLEVEL/UEDPIE_0_Mapa1.Mapa1 (0.003359s)
[2023.01.16-23.48.12:421][259]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.16-23.48.12:422][259]LogAIModule: Creating AISystem for world Mapa1
[2023.01.16-23.48.12:422][259]LogPlayLevel: PIE: World Init took: (0.000794s)
[2023.01.16-23.48.12:467][259]LogUObjectHash: Compacting FUObjectHashTables data took   1.60ms
[2023.01.16-23.48.12:468][259]LogAudio: Display: Creating Audio Device:                 Id: 9, Scope: Unique, Realtime: True
[2023.01.16-23.48.12:468][259]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.16-23.48.12:468][259]LogAudioMixer: Display: 	Sample Rate:						  48000
